InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
542029,84029E,RED WOOLLY HOTTIE WHITE HEART,13,03/02/2011 00:00,3.75,12893.0,Germany
541224,22633,HAND WARMER UNION JACK,8,04/17/2011 00:00,1.85,12814.0,United Kingdom
537083,22633,HAND WARMER UNION JACK,5,12/23/2010 00:00,1.85,12428.0,United Kingdom
542820,22961,JAM MAKING SET PRINTED,9,05/09/2011 00:00,4.25,12965.0,United Kingdom
539906,22633,HAND WARMER UNION JACK,2,09/13/2011 00:00,1.85,12686.0,United Kingdom
537765,71053,WHITE METAL LANTERN,5,06/09/2011 00:00,3.39,12487.0,United Kingdom
543788,71053,WHITE METAL LANTERN,11,11/06/2011 00:00,3.39,13068.0,Germany
538559,22138,BAKING SET 9 PIECE RETROSPOT,21,07/17/2011 00:00,4.95,12563.0,United Kingdom
543897,84406B,CREAM CUPID HEARTS COAT HANGER,11,08/04/2011 00:00,2.75,13071.0,United Kingdom
540770,84406B,CREAM CUPID HEARTS COAT HANGER,20,10/23/2011 00:00,2.75,12772.0,United Kingdom
544538,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,10/28/2011 00:00,4.25,13108.0,United Kingdom
540405,84029E,RED WOOLLY HOTTIE WHITE HEART,14,05/02/2011 00:00,3.75,12754.0,United Kingdom
542330,22961,JAM MAKING SET PRINTED,6,09/13/2011 00:00,4.25,12918.0,United Kingdom
543579,84406B,CREAM CUPID HEARTS COAT HANGER,6,11/29/2011 00:00,2.75,13038.0,United Kingdom
540566,21754,HOME BUILDING BLOCK WORD,3,10/14/2011 00:00,5.95,12762.0,Spain
545109,84406B,CREAM CUPID HEARTS COAT HANGER,6,10/28/2011 00:00,2.75,13140.0,United Kingdom
536677,84029E,RED WOOLLY HOTTIE WHITE HEART,2,05/16/2011 00:00,3.75,12382.0,United Kingdom
542515,22961,JAM MAKING SET PRINTED,27,08/12/2011 00:00,4.25,12935.0,United Kingdom
539452,22752,SET 7 BABUSHKA NESTING BOXES,12,06/19/2011 00:00,7.65,12632.0,United Kingdom
536563,85123A,WHITE HANGING HEART T-LIGHT HOLDER,21,05/14/2011 00:00,2.55,12373.0,United Kingdom
543172,22633,HAND WARMER UNION JACK,18,11/04/2011 00:00,1.85,12992.0,United Kingdom
544133,22633,HAND WARMER UNION JACK,4,04/08/2011 00:00,1.85,13082.0,United Kingdom
539268,84029E,RED WOOLLY HOTTIE WHITE HEART,22,11/08/2011 00:00,3.75,12618.0,United Kingdom
540430,22633,HAND WARMER UNION JACK,2,07/19/2011 00:00,1.85,12758.0,Portugal
541906,22752,SET 7 BABUSHKA NESTING BOXES,19,07/31/2011 00:00,7.65,12880.0,United Kingdom
542456,22752,SET 7 BABUSHKA NESTING BOXES,17,05/19/2011 00:00,7.65,12934.0,United Kingdom
539276,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,03/14/2011 00:00,2.55,12620.0,Portugal
540037,21754,HOME BUILDING BLOCK WORD,19,06/27/2011 00:00,5.95,12708.0,United Kingdom
544813,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,03/02/2011 00:00,4.25,13113.0,United Kingdom
539804,84029E,RED WOOLLY HOTTIE WHITE HEART,6,08/25/2011 00:00,3.75,12678.0,United Kingdom
539216,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,07/31/2011 00:00,4.25,12616.0,United Kingdom
541153,22752,SET 7 BABUSHKA NESTING BOXES,29,04/20/2011 00:00,7.65,12800.0,United Kingdom
538077,22961,JAM MAKING SET PRINTED,18,07/26/2011 00:00,4.25,12520.0,United Kingdom
538782,71053,WHITE METAL LANTERN,12,03/30/2011 00:00,3.39,12584.0,United Kingdom
537731,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,08/03/2011 00:00,4.25,12481.0,United Kingdom
543599,21754,HOME BUILDING BLOCK WORD,7,06/10/2011 00:00,5.95,13041.0,United Kingdom
541684,22633,HAND WARMER UNION JACK,16,07/29/2011 00:00,1.85,12864.0,United Kingdom
538210,22138,BAKING SET 9 PIECE RETROSPOT,3,01/10/2011 00:00,4.95,12536.0,United Kingdom
541701,21754,HOME BUILDING BLOCK WORD,15,06/24/2011 00:00,5.95,12864.0,United Kingdom
539144,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,03/06/2011 00:00,2.55,12615.0,United Kingdom
539949,22633,HAND WARMER UNION JACK,11,11/18/2011 00:00,1.85,12695.0,United Kingdom
536625,84029E,RED WOOLLY HOTTIE WHITE HEART,11,02/14/2011 00:00,3.75,12378.0,United Kingdom
537568,22633,HAND WARMER UNION JACK,17,03/18/2011 00:00,1.85,12470.0,United Kingdom
544833,22752,SET 7 BABUSHKA NESTING BOXES,28,08/11/2011 00:00,7.65,13116.0,United Kingdom
543745,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,04/28/2011 00:00,4.25,13063.0,United Kingdom
537696,71053,WHITE METAL LANTERN,6,08/05/2011 00:00,3.39,12481.0,United Kingdom
540539,21754,HOME BUILDING BLOCK WORD,8,10/17/2011 00:00,5.95,12761.0,United Kingdom
542575,71053,WHITE METAL LANTERN,23,04/02/2011 00:00,3.39,12940.0,Spain
539073,21730,GLASS STAR FROSTED T-LIGHT HOLDER,29,03/07/2011 00:00,4.25,12609.0,Netherlands
542451,21754,HOME BUILDING BLOCK WORD,7,09/12/2011 00:00,5.95,12934.0,United Kingdom
543482,71053,WHITE METAL LANTERN,14,03/31/2011 00:00,3.39,13028.0,United Kingdom
540206,21730,GLASS STAR FROSTED T-LIGHT HOLDER,9,09/17/2011 00:00,4.25,12737.0,Portugal
543068,71053,WHITE METAL LANTERN,19,05/23/2011 00:00,3.39,12988.0,Spain
537452,84029E,RED WOOLLY HOTTIE WHITE HEART,11,03/08/2011 00:00,3.75,12463.0,United Kingdom
542715,84406B,CREAM CUPID HEARTS COAT HANGER,2,11/21/2011 00:00,2.75,12964.0,United Kingdom
542961,22138,BAKING SET 9 PIECE RETROSPOT,3,04/28/2011 00:00,4.95,12980.0,United Kingdom
538726,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/05/2011 00:00,2.75,12576.0,United Kingdom
538033,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,08/05/2011 00:00,2.55,12510.0,France
541048,84406B,CREAM CUPID HEARTS COAT HANGER,2,10/29/2011 00:00,2.75,12795.0,Germany
537365,22138,BAKING SET 9 PIECE RETROSPOT,11,07/29/2011 00:00,4.95,12448.0,Germany
543951,22961,JAM MAKING SET PRINTED,2,03/14/2011 00:00,4.25,13071.0,United Kingdom
544793,22633,HAND WARMER UNION JACK,4,08/01/2011 00:00,1.85,13113.0,United Kingdom
543452,22138,BAKING SET 9 PIECE RETROSPOT,10,03/14/2011 00:00,4.95,13026.0,United Kingdom
537646,22633,HAND WARMER UNION JACK,10,07/13/2011 00:00,1.85,12481.0,United Kingdom
542283,21754,HOME BUILDING BLOCK WORD,3,04/25/2011 00:00,5.95,12909.0,United Kingdom
538848,22138,BAKING SET 9 PIECE RETROSPOT,26,11/01/2011 00:00,4.95,12585.0,United Kingdom
539034,71053,WHITE METAL LANTERN,23,10/01/2011 00:00,3.39,12606.0,United Kingdom
543185,84406B,CREAM CUPID HEARTS COAT HANGER,8,10/19/2011 00:00,2.75,12993.0,United Kingdom
540869,71053,WHITE METAL LANTERN,26,05/26/2011 00:00,3.39,12780.0,United Kingdom
544966,21730,GLASS STAR FROSTED T-LIGHT HOLDER,16,06/20/2011 00:00,4.25,13123.0,United Kingdom
542741,22633,HAND WARMER UNION JACK,12,07/27/2011 00:00,1.85,12965.0,United Kingdom
538403,85123A,WHITE HANGING HEART T-LIGHT HOLDER,14,05/17/2011 00:00,2.55,12550.0,United Kingdom
537767,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,06/12/2011 00:00,2.55,12488.0,United Kingdom
539333,22138,BAKING SET 9 PIECE RETROSPOT,26,06/23/2011 00:00,4.95,12626.0,United Kingdom
538109,22138,BAKING SET 9 PIECE RETROSPOT,19,09/10/2011 00:00,4.95,12521.0,United Kingdom
544544,21754,HOME BUILDING BLOCK WORD,1,05/02/2011 00:00,5.95,13108.0,United Kingdom
538320,71053,WHITE METAL LANTERN,2,08/31/2011 00:00,3.39,12545.0,United Kingdom
543442,22752,SET 7 BABUSHKA NESTING BOXES,28,10/09/2011 00:00,7.65,13026.0,United Kingdom
542881,84029E,RED WOOLLY HOTTIE WHITE HEART,4,06/20/2011 00:00,3.75,12976.0,United Kingdom
543256,71053,WHITE METAL LANTERN,6,11/17/2011 00:00,3.39,12996.0,United Kingdom
538322,22961,JAM MAKING SET PRINTED,8,02/27/2011 00:00,4.25,12545.0,United Kingdom
537804,71053,WHITE METAL LANTERN,27,11/05/2011 00:00,3.39,12495.0,Germany
539397,22138,BAKING SET 9 PIECE RETROSPOT,14,03/06/2011 00:00,4.95,12629.0,United Kingdom
543231,71053,WHITE METAL LANTERN,10,05/28/2011 00:00,3.39,12995.0,United Kingdom
542194,84029E,RED WOOLLY HOTTIE WHITE HEART,18,05/09/2011 00:00,3.75,12901.0,United Kingdom
537636,71053,WHITE METAL LANTERN,8,10/29/2011 00:00,3.39,12479.0,United Kingdom
537475,22961,JAM MAKING SET PRINTED,27,07/25/2011 00:00,4.25,12468.0,United Kingdom
542979,84029E,RED WOOLLY HOTTIE WHITE HEART,17,02/18/2011 00:00,3.75,12980.0,United Kingdom
539976,22961,JAM MAKING SET PRINTED,3,03/28/2011 00:00,4.25,12698.0,United Kingdom
539864,71053,WHITE METAL LANTERN,4,08/13/2011 00:00,3.39,12682.0,United Kingdom
541355,71053,WHITE METAL LANTERN,8,08/10/2011 00:00,3.39,12827.0,United Kingdom
542737,22752,SET 7 BABUSHKA NESTING BOXES,2,04/24/2011 00:00,7.65,12965.0,United Kingdom
543308,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,09/04/2011 00:00,2.55,13006.0,United Kingdom
537144,84406B,CREAM CUPID HEARTS COAT HANGER,16,05/11/2011 00:00,2.75,12430.0,United Kingdom
537937,71053,WHITE METAL LANTERN,2,07/16/2011 00:00,3.39,12506.0,United Kingdom
536366,71053,WHITE METAL LANTERN,7,05/10/2011 00:00,3.39,12346.0,United Kingdom
539199,21754,HOME BUILDING BLOCK WORD,13,03/13/2011 00:00,5.95,12616.0,United Kingdom
542300,22138,BAKING SET 9 PIECE RETROSPOT,27,01/28/2011 00:00,4.95,12913.0,United Kingdom
538130,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,05/03/2011 00:00,4.25,12521.0,United Kingdom
540798,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,07/18/2011 00:00,4.25,12774.0,United Kingdom
542351,22961,JAM MAKING SET PRINTED,5,10/14/2011 00:00,4.25,12925.0,United Kingdom
539479,84029E,RED WOOLLY HOTTIE WHITE HEART,7,07/16/2011 00:00,3.75,12632.0,United Kingdom
544901,71053,WHITE METAL LANTERN,17,08/17/2011 00:00,3.39,13120.0,France
543317,22961,JAM MAKING SET PRINTED,8,05/06/2011 00:00,4.25,13008.0,United Kingdom
538825,21754,HOME BUILDING BLOCK WORD,13,10/13/2011 00:00,5.95,12584.0,United Kingdom
544859,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,10/12/2011 00:00,4.25,13120.0,France
538980,22633,HAND WARMER UNION JACK,8,02/28/2011 00:00,1.85,12603.0,United Kingdom
536868,22138,BAKING SET 9 PIECE RETROSPOT,2,04/03/2011 00:00,4.95,12402.0,Spain
537119,22752,SET 7 BABUSHKA NESTING BOXES,13,05/28/2011 00:00,7.65,12430.0,United Kingdom
542630,21754,HOME BUILDING BLOCK WORD,4,05/06/2011 00:00,5.95,12945.0,United Kingdom
539063,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19,10/06/2011 00:00,4.25,12609.0,Netherlands
539750,84029E,RED WOOLLY HOTTIE WHITE HEART,3,10/05/2011 00:00,3.75,12667.0,United Kingdom
543035,22138,BAKING SET 9 PIECE RETROSPOT,3,01/02/2011 00:00,4.95,12984.0,United Kingdom
538104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,05/07/2011 00:00,2.55,12521.0,United Kingdom
543353,84406B,CREAM CUPID HEARTS COAT HANGER,8,12/17/2010 00:00,2.75,13010.0,United Kingdom
544268,22961,JAM MAKING SET PRINTED,7,11/08/2011 00:00,4.25,13089.0,United Kingdom
536560,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7,06/27/2011 00:00,2.55,12373.0,United Kingdom
542839,22138,BAKING SET 9 PIECE RETROSPOT,2,12/15/2010 00:00,4.95,12970.0,United Kingdom
544924,71053,WHITE METAL LANTERN,10,08/15/2011 00:00,3.39,13120.0,France
537503,22752,SET 7 BABUSHKA NESTING BOXES,5,08/26/2011 00:00,7.65,12470.0,United Kingdom
538211,22752,SET 7 BABUSHKA NESTING BOXES,22,12/02/2011 00:00,7.65,12537.0,United Kingdom
538711,22138,BAKING SET 9 PIECE RETROSPOT,1,07/13/2011 00:00,4.95,12575.0,United Kingdom
541918,22961,JAM MAKING SET PRINTED,17,10/25/2011 00:00,4.25,12881.0,United Kingdom
537491,22633,HAND WARMER UNION JACK,9,06/18/2011 00:00,1.85,12469.0,United Kingdom
540184,22752,SET 7 BABUSHKA NESTING BOXES,8,03/28/2011 00:00,7.65,12734.0,United Kingdom
543819,22961,JAM MAKING SET PRINTED,10,02/19/2011 00:00,4.25,13068.0,Germany
539268,21754,HOME BUILDING BLOCK WORD,10,11/08/2011 00:00,5.95,12618.0,United Kingdom
544912,22633,HAND WARMER UNION JACK,2,10/17/2011 00:00,1.85,13120.0,France
545156,22633,HAND WARMER UNION JACK,6,02/25/2011 00:00,1.85,13140.0,United Kingdom
540268,84406B,CREAM CUPID HEARTS COAT HANGER,2,03/22/2011 00:00,2.75,12740.0,Netherlands
543176,84029E,RED WOOLLY HOTTIE WHITE HEART,5,05/25/2011 00:00,3.75,12992.0,United Kingdom
540043,21754,HOME BUILDING BLOCK WORD,10,08/01/2011 00:00,5.95,12709.0,United Kingdom
542720,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10,10/23/2011 00:00,4.25,12964.0,United Kingdom
538829,84406B,CREAM CUPID HEARTS COAT HANGER,18,09/09/2011 00:00,2.75,12584.0,United Kingdom
542762,21754,HOME BUILDING BLOCK WORD,10,05/01/2011 00:00,5.95,12965.0,United Kingdom
539576,71053,WHITE METAL LANTERN,6,01/18/2011 00:00,3.39,12642.0,Germany
536918,22752,SET 7 BABUSHKA NESTING BOXES,10,04/21/2011 00:00,7.65,12410.0,United Kingdom
540977,84029E,RED WOOLLY HOTTIE WHITE HEART,24,02/12/2011 00:00,3.75,12787.0,United Kingdom
540319,84406B,CREAM CUPID HEARTS COAT HANGER,8,11/12/2011 00:00,2.75,12741.0,United Kingdom
538282,22633,HAND WARMER UNION JACK,1,10/15/2011 00:00,1.85,12541.0,United Kingdom
536649,21754,HOME BUILDING BLOCK WORD,18,10/31/2011 00:00,5.95,12381.0,United Kingdom
543224,22633,HAND WARMER UNION JACK,9,09/30/2011 00:00,1.85,12995.0,United Kingdom
540166,84406B,CREAM CUPID HEARTS COAT HANGER,5,06/01/2011 00:00,2.75,12731.0,United Kingdom
537423,21730,GLASS STAR FROSTED T-LIGHT HOLDER,7,10/17/2011 00:00,4.25,12457.0,United Kingdom
540888,71053,WHITE METAL LANTERN,12,03/13/2011 00:00,3.39,12780.0,United Kingdom
540572,22633,HAND WARMER UNION JACK,20,11/07/2011 00:00,1.85,12764.0,United Kingdom
540908,21754,HOME BUILDING BLOCK WORD,18,03/05/2011 00:00,5.95,12781.0,United Kingdom
543699,22138,BAKING SET 9 PIECE RETROSPOT,1,05/15/2011 00:00,4.95,13061.0,Portugal
536701,84406B,CREAM CUPID HEARTS COAT HANGER,8,12/23/2010 00:00,2.75,12383.0,United Kingdom
536801,22138,BAKING SET 9 PIECE RETROSPOT,8,08/20/2011 00:00,4.95,12397.0,United Kingdom
540299,22138,BAKING SET 9 PIECE RETROSPOT,2,10/15/2011 00:00,4.95,12740.0,Netherlands
536399,21754,HOME BUILDING BLOCK WORD,2,05/17/2011 00:00,5.95,12350.0,United Kingdom
539691,22633,HAND WARMER UNION JACK,9,01/06/2011 00:00,1.85,12657.0,United Kingdom
542985,22961,JAM MAKING SET PRINTED,4,09/15/2011 00:00,4.25,12980.0,United Kingdom
538367,21754,HOME BUILDING BLOCK WORD,23,02/14/2011 00:00,5.95,12550.0,United Kingdom
540342,71053,WHITE METAL LANTERN,3,12/06/2010 00:00,3.39,12746.0,United Kingdom
541788,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,06/01/2011 00:00,2.55,12869.0,United Kingdom
540695,71053,WHITE METAL LANTERN,19,06/23/2011 00:00,3.39,12768.0,United Kingdom
540898,84406B,CREAM CUPID HEARTS COAT HANGER,1,04/18/2011 00:00,2.75,12780.0,United Kingdom
537599,22633,HAND WARMER UNION JACK,32,08/23/2011 00:00,1.85,12474.0,United Kingdom
545120,84029E,RED WOOLLY HOTTIE WHITE HEART,18,03/03/2011 00:00,3.75,13140.0,United Kingdom
541296,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,04/30/2011 00:00,4.25,12819.0,United Kingdom
538632,22961,JAM MAKING SET PRINTED,9,05/29/2011 00:00,4.25,12572.0,United Kingdom
543865,22752,SET 7 BABUSHKA NESTING BOXES,8,03/20/2011 00:00,7.65,13070.0,United Kingdom
542416,71053,WHITE METAL LANTERN,15,01/29/2011 00:00,3.39,12932.0,United Kingdom
544763,71053,WHITE METAL LANTERN,25,07/31/2011 00:00,3.39,13113.0,United Kingdom
537269,84406B,CREAM CUPID HEARTS COAT HANGER,1,09/16/2011 00:00,2.75,12436.0,United Kingdom
542961,21730,GLASS STAR FROSTED T-LIGHT HOLDER,17,04/28/2011 00:00,4.25,12980.0,United Kingdom
541244,21754,HOME BUILDING BLOCK WORD,19,02/27/2011 00:00,5.95,12814.0,United Kingdom
540043,22961,JAM MAKING SET PRINTED,14,08/01/2011 00:00,4.25,12709.0,United Kingdom
538466,21754,HOME BUILDING BLOCK WORD,7,11/16/2011 00:00,5.95,12553.0,United Kingdom
541691,84029E,RED WOOLLY HOTTIE WHITE HEART,5,10/01/2011 00:00,3.75,12864.0,United Kingdom
537517,84029E,RED WOOLLY HOTTIE WHITE HEART,32,09/12/2011 00:00,3.75,12470.0,United Kingdom
542004,22138,BAKING SET 9 PIECE RETROSPOT,6,10/11/2011 00:00,4.95,12890.0,United Kingdom
540896,21730,GLASS STAR FROSTED T-LIGHT HOLDER,18,04/16/2011 00:00,4.25,12780.0,United Kingdom
537608,71053,WHITE METAL LANTERN,5,04/14/2011 00:00,3.39,12475.0,United Kingdom
540976,85123A,WHITE HANGING HEART T-LIGHT HOLDER,17,07/06/2011 00:00,2.55,12787.0,United Kingdom
542054,22961,JAM MAKING SET PRINTED,9,05/12/2011 00:00,4.25,12897.0,United Kingdom
542389,22752,SET 7 BABUSHKA NESTING BOXES,18,07/02/2011 00:00,7.65,12928.0,United Kingdom
542441,22752,SET 7 BABUSHKA NESTING BOXES,5,05/29/2011 00:00,7.65,12934.0,United Kingdom
541191,21754,HOME BUILDING BLOCK WORD,5,05/18/2011 00:00,5.95,12807.0,United Kingdom
543587,84029E,RED WOOLLY HOTTIE WHITE HEART,12,05/06/2011 00:00,3.75,13038.0,United Kingdom
544773,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,06/13/2011 00:00,4.25,13113.0,United Kingdom
536830,84406B,CREAM CUPID HEARTS COAT HANGER,2,02/08/2011 00:00,2.75,12397.0,United Kingdom
543714,71053,WHITE METAL LANTERN,8,07/10/2011 00:00,3.39,13062.0,United Kingdom
539340,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28,02/09/2011 00:00,2.55,12626.0,United Kingdom
544500,84406B,CREAM CUPID HEARTS COAT HANGER,8,11/12/2011 00:00,2.75,13105.0,United Kingdom
541898,22138,BAKING SET 9 PIECE RETROSPOT,2,05/01/2011 00:00,4.95,12880.0,United Kingdom
541895,22961,JAM MAKING SET PRINTED,22,05/28/2011 00:00,4.25,12880.0,United Kingdom
538856,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,06/09/2011 00:00,2.55,12588.0,United Kingdom
545227,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,06/09/2011 00:00,2.55,13143.0,United Kingdom
541314,22752,SET 7 BABUSHKA NESTING BOXES,5,10/22/2011 00:00,7.65,12823.0,United Kingdom
537976,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,10/27/2011 00:00,4.25,12509.0,United Kingdom
545222,22138,BAKING SET 9 PIECE RETROSPOT,3,05/24/2011 00:00,4.95,13142.0,France
540320,22961,JAM MAKING SET PRINTED,6,05/08/2011 00:00,4.25,12741.0,United Kingdom
536691,22961,JAM MAKING SET PRINTED,7,03/21/2011 00:00,4.25,12382.0,United Kingdom
543368,22961,JAM MAKING SET PRINTED,8,11/10/2011 00:00,4.25,13015.0,United Kingdom
536945,22633,HAND WARMER UNION JACK,7,04/10/2011 00:00,1.85,12414.0,United Kingdom
540576,22961,JAM MAKING SET PRINTED,11,07/01/2011 00:00,4.25,12764.0,United Kingdom
539206,84406B,CREAM CUPID HEARTS COAT HANGER,10,10/25/2011 00:00,2.75,12616.0,United Kingdom
538046,22633,HAND WARMER UNION JACK,5,02/13/2011 00:00,1.85,12514.0,United Kingdom
540838,22138,BAKING SET 9 PIECE RETROSPOT,7,11/07/2011 00:00,4.95,12780.0,United Kingdom
542487,22752,SET 7 BABUSHKA NESTING BOXES,8,04/04/2011 00:00,7.65,12935.0,United Kingdom
536867,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,09/28/2011 00:00,2.55,12402.0,Spain
538081,22961,JAM MAKING SET PRINTED,22,05/01/2011 00:00,4.25,12520.0,United Kingdom
541477,21754,HOME BUILDING BLOCK WORD,5,11/22/2011 00:00,5.95,12833.0,France
544900,84406B,CREAM CUPID HEARTS COAT HANGER,16,08/14/2011 00:00,2.75,13120.0,France
540899,21730,GLASS STAR FROSTED T-LIGHT HOLDER,12,05/21/2011 00:00,4.25,12780.0,United Kingdom
541559,84029E,RED WOOLLY HOTTIE WHITE HEART,3,11/13/2011 00:00,3.75,12854.0,Germany
542825,84029E,RED WOOLLY HOTTIE WHITE HEART,17,10/30/2011 00:00,3.75,12965.0,United Kingdom
539266,21754,HOME BUILDING BLOCK WORD,26,05/22/2011 00:00,5.95,12618.0,United Kingdom
544420,22961,JAM MAKING SET PRINTED,7,03/19/2011 00:00,4.25,13101.0,United Kingdom
543476,84406B,CREAM CUPID HEARTS COAT HANGER,2,09/07/2011 00:00,2.75,13027.0,United Kingdom
540596,22138,BAKING SET 9 PIECE RETROSPOT,11,04/04/2011 00:00,4.95,12766.0,United Kingdom
543695,22961,JAM MAKING SET PRINTED,6,09/24/2011 00:00,4.25,13061.0,Portugal
541168,85123A,WHITE HANGING HEART T-LIGHT HOLDER,9,06/13/2011 00:00,2.55,12802.0,United Kingdom
544429,21754,HOME BUILDING BLOCK WORD,16,11/30/2011 00:00,5.95,13101.0,United Kingdom
544289,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22,09/06/2011 00:00,4.25,13089.0,United Kingdom
541605,84406B,CREAM CUPID HEARTS COAT HANGER,5,05/24/2011 00:00,2.75,12856.0,France
543436,21754,HOME BUILDING BLOCK WORD,3,04/19/2011 00:00,5.95,13026.0,United Kingdom
538902,21754,HOME BUILDING BLOCK WORD,8,10/15/2011 00:00,5.95,12595.0,United Kingdom
537301,22961,JAM MAKING SET PRINTED,9,11/05/2011 00:00,4.25,12443.0,United Kingdom
544427,22752,SET 7 BABUSHKA NESTING BOXES,22,03/05/2011 00:00,7.65,13101.0,United Kingdom
539541,22752,SET 7 BABUSHKA NESTING BOXES,17,10/24/2011 00:00,7.65,12637.0,United Kingdom
541108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,11/07/2011 00:00,2.55,12796.0,United Kingdom
537461,22752,SET 7 BABUSHKA NESTING BOXES,5,10/27/2011 00:00,7.65,12466.0,United Kingdom
540592,84406B,CREAM CUPID HEARTS COAT HANGER,10,04/18/2011 00:00,2.75,12766.0,United Kingdom
539851,22752,SET 7 BABUSHKA NESTING BOXES,1,03/08/2011 00:00,7.65,12682.0,United Kingdom
541213,22138,BAKING SET 9 PIECE RETROSPOT,10,10/11/2011 00:00,4.95,12812.0,Germany
539163,22633,HAND WARMER UNION JACK,11,03/14/2011 00:00,1.85,12615.0,United Kingdom
543426,71053,WHITE METAL LANTERN,13,04/05/2011 00:00,3.39,13024.0,United Kingdom
542208,22961,JAM MAKING SET PRINTED,14,03/07/2011 00:00,4.25,12901.0,United Kingdom
538688,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,10/01/2011 00:00,2.55,12573.0,United Kingdom
536706,22633,HAND WARMER UNION JACK,14,10/26/2011 00:00,1.85,12384.0,Portugal
539738,22633,HAND WARMER UNION JACK,5,03/13/2011 00:00,1.85,12663.0,United Kingdom
537857,84406B,CREAM CUPID HEARTS COAT HANGER,6,06/30/2011 00:00,2.75,12495.0,Germany
538519,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13,05/08/2011 00:00,4.25,12558.0,United Kingdom
537416,22633,HAND WARMER UNION JACK,10,06/30/2011 00:00,1.85,12457.0,United Kingdom
542431,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,07/26/2011 00:00,2.55,12932.0,United Kingdom
538018,22752,SET 7 BABUSHKA NESTING BOXES,29,07/08/2011 00:00,7.65,12509.0,United Kingdom
540721,22138,BAKING SET 9 PIECE RETROSPOT,6,02/17/2011 00:00,4.95,12768.0,United Kingdom
541381,71053,WHITE METAL LANTERN,11,06/12/2011 00:00,3.39,12830.0,France
537206,71053,WHITE METAL LANTERN,14,09/20/2011 00:00,3.39,12431.0,United Kingdom
543588,84029E,RED WOOLLY HOTTIE WHITE HEART,7,09/24/2011 00:00,3.75,13038.0,United Kingdom
544177,22752,SET 7 BABUSHKA NESTING BOXES,14,09/05/2011 00:00,7.65,13086.0,United Kingdom
542864,22138,BAKING SET 9 PIECE RETROSPOT,27,04/06/2011 00:00,4.95,12973.0,United Kingdom
539075,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11,06/04/2011 00:00,4.25,12610.0,United Kingdom
537916,84029E,RED WOOLLY HOTTIE WHITE HEART,2,07/08/2011 00:00,3.75,12502.0,United Kingdom
543067,21754,HOME BUILDING BLOCK WORD,15,02/24/2011 00:00,5.95,12988.0,Spain
540645,84029E,RED WOOLLY HOTTIE WHITE HEART,18,04/06/2011 00:00,3.75,12767.0,United Kingdom
536554,22633,HAND WARMER UNION JACK,11,03/17/2011 00:00,1.85,12373.0,United Kingdom
540446,84029E,RED WOOLLY HOTTIE WHITE HEART,12,04/30/2011 00:00,3.75,12760.0,Netherlands
542393,22138,BAKING SET 9 PIECE RETROSPOT,14,03/17/2011 00:00,4.95,12928.0,United Kingdom
539495,84406B,CREAM CUPID HEARTS COAT HANGER,10,07/23/2011 00:00,2.75,12632.0,United Kingdom
540393,22961,JAM MAKING SET PRINTED,1,06/11/2011 00:00,4.25,12754.0,United Kingdom
537782,21754,HOME BUILDING BLOCK WORD,3,01/29/2011 00:00,5.95,12491.0,United Kingdom
539500,71053,WHITE METAL LANTERN,8,09/30/2011 00:00,3.39,12632.0,United Kingdom
542786,84406B,CREAM CUPID HEARTS COAT HANGER,4,08/28/2011 00:00,2.75,12965.0,United Kingdom
